id,name,brief,desc
27107,Kriegsgöttin,Kostüm,Kratos Kostüm Kriegsgöttin
2000043,Süße Erinnerung,Hintergrundbild,Kann als Hintergrundbild des Ladebildschirms (Kampf) eingestellt werden
8037,Populärer Anker,Avatarbildrahmen,Kann beim Event erhalten werden
154,Soda,Eventmaterial,"Eventmaterial: Wird im Event ""Sommerhitze"" verwendet."
8038,Sommerhitze,Avatarbildrahmen,"Exklusiver Avatar für das Event ""Sommerhitze"". Kann im exklusiven Event erhalten werden."
7108,Meeresbrise,Kostüm,Chevaliers Kostüm Meeresbrise
27108,Meeresbrise,Kostüm,Chevaliers Kostüm Meeresbrise
4102004,Personalisierte 5-Sterne-Mädchenbox (Sommertheater),Auswahlbox,"Nach dem Öffnen kannst du dir 5 Engel Mädchen-Fragmente oder 5 Dämonen Mädchen-Fragmente (beide 5 Sterne) als Belohnung aussuchen. (Tippe auf die Lupe oben rechts für Details. Nachdem du die Box erhalten hast, werden sich die Belohnungen nicht mehr ändern.)"
156,Wahrer Liebesweis,Eventmaterial,"Verwende den Beweis, um im Event ""Wahre Liebe"" abzustimmen"
157,Wahrer Liebesbeweis,Eventmaterial,"Verwende den Beweis, um im Event ""Wahre Liebe"" abzustimmen"
158,Wahrer Liebesweis,Eventmaterial,"Verwende den Beweis, um im Event ""Wahre Liebe"" abzustimmen"
155,Sommer-Theaterticket,Eventmaterial,"Spezielles Material, das gegen Items eingetauscht werden kann"
159,Aufblasbarer Hammer,Eventmaterial,"Eventmaterial: Wird beim Event ""Eisblock"" verwendet."
160,Dorayaki,Eventmaterial,"Spezielles Material, das gegen Items eingetauscht werden kann"
161,Takoyaki,Eventmaterial,"Spezielles Material, das gegen Items eingetauscht werden kann"
162,Mochi,Eventmaterial,"Spezielles Material, das gegen Items eingetauscht werden kann"
930189,5-Sterne Krystal,Mädchen beschwören,"Sammle 50 Fragmente, um das Mädchen zu beschwören."
54012,Krystal,,
654019,Krystal,,
754012,Krystal,,
1090001,Strandstuhl,Möbel,"Es ist ein tolles Vergnügen am Strand in der Sonne zu spielen, aber vergiss den Sonnenschutz nicht!"
1090002,Strandtisch,Möbel,"Kann verwendet werden, um Gegenstände abzulegen, damit sie nicht im Sand liegen müssen."
1090003,Kühltasche,Möbel,"Nichts ist so gut wie ein Eis bei der Hitze. Wenn du gerade abnimmst, denk dran eins ohne Zucker zu wählen~"
1090004,Strandmatte,Möbel,Du kannst dich auch einfach faul in die Sonne legen.
1090005,Stranschildkröte,Möbel,"Wenn du es zu heiß findest, kannst du dich auch einfach im Sand eingraben, um im kühlen Sand zu schlafen."
1090006,Stuhl der Rettungswache,Möbel,"Ist es für die Rettungswache erlaubt während der Arbeit aufs Handy zu schauen? Wenn man ohne Handy da oben sitzt, ist es sicher sehr langweilig!"
1090007,Sandburg,Möbel,"Man weiß nie, welche Kunstwerke andere noch aus Sand erschaffen werden. Am Ende wird jedoch alles allmählich wieder zerfallen..."
1090008,Strandspielzeug,Möbel,"Auch wenn sie sich für die feinen Arbeiten an deiner Sandburg nicht so gut eignen, so sind sie dennoch unverzichtbare Werkzeuge!"
1090009,Volleyballnetz,Möbel,"Ruf deine Freunde zusammen, zieh deine Badeklamotten an und genießt das Spiel am Strand~"
1090010,Persönliche Gegenstände,Möbel,Bitte achte gut auf deine persönlichen Gegenstände!
1090011,Palme,Möbel,Es ist schwierig an einem kahlen Strand ein schattiges Plätzchen zu finden. Aber die Farben der Palme bieten den Augen zumindest eine willkommene Abwechslung.
1090012,Surfboard,Möbel,Die Surfbretter liegen stundenlang in der heißen Sonne am Strand und bekommen dennoch keinen Sonnenbrand.
1090013,Wassermelone,Möbel,Es gibt genug Wassermelone für alle. Man sollte sie aber nicht verschwenden.
1090014,Eis-Soda,Möbel,"Ein leckeres Getränk, das perfekt ist für den Strand. Willst du ein Glas?"
1090015,Seestern,Möbel,Eignen sich für die Dekoration des Strandes~
1090016,Muschel,Möbel,Schöne Frauen werden niemals in einer Muschel wohnen. Mach dir keine Illisionen.
1090017,Rettungsring,Möbel,"Hängt in Sichtweite aller, damit man bei Bedarf schnell danach greifen kann."
1090018,Begrenzungslinie 1,Möbel,Zu einem richtigen Ballspiel gehören richtige Regeln und ein richtiger Spielplatz. Begrenzungslinien sind deshalb unabkömmlich.
1090019,Begrenzungslinie 2,Möbel,Zu einem richtigen Ballspiel gehören richtige Regeln und ein richtiger Spielplatz. Begrenzungslinien sind deshalb unabkömmlich.
1090020,Begrenzungslinie 3,Möbel,Zu einem richtigen Ballspiel gehören richtige Regeln und ein richtiger Spielplatz. Begrenzungslinien sind deshalb unabkömmlich.
1100001,Transparente Tapete,Möbel,Durch die transparente Tapete kann man die ganze Umgebung sehen.
1100002,Transparenter Boden,Möbel,Der transparente Boden wirkt viel natürlicher.
8039,Unendliche Liebe,Avatarbildrahmen,"Avatarbildrahmen, der im Wahl-Event erhalten werden kann."
7109,Wasserkönigin,Kostüm,Feneks Kostüm Wasserkönigin
27109,Wasserkönigin,Kostüm,Feneks Kostüm Wasserkönigin
7110,Sommerfrische,Kostüm,Babels Kostüm Sommerfrische
27110,Sommerfrische,Kostüm,Babels Kostüm Sommerfrische
7111,Taufrisch,Kostüm,Turins Kostüm Taufrisch
27111,Taufrisch,Kostüm,Turins Kostüm Taufrisch
7112,Wellenreiterin,Kostüm,Lucifers Kostüm Wellenreiterin
27112,Wellenreiterin,Kostüm,Lucifers Kostüm Wellenreiterin
7113,Schwimmendes Gold,Kostüm,Michaelas Kostüm Schwimmendes Gold
27113,Schwimmendes Gold,Kostüm,Michaelas Kostüm Schwimmendes Gold
1090021,Begrenzungslinie 4,Möbel,Zu einem richtigen Ballspiel gehören richtige Regeln und ein richtiger Spielplatz. Begrenzungslinien sind deshalb unabkömmlich.
163,Papierkräne,Eventmaterial,Eventmaterial: Kann im Rückkehrerladen gegen Items getauscht und nach dem Event verkauft werden.
1090022,Strand-Hintergrund,Möbel,"Such dir einen Platz am Strand, um dich zu amüsieren~"
1100003,Standard-Hintergrund,Möbel,Vergiss nicht zwischendurch auch mal nach draußen zu gehen und die schöne Atmosphäre auf dem Campus der Yume Akademie zu genießen.
1100004,Allgemeiner Hintergrund 1,Möbel,Luvly lächelt dich an!
1100005,Allgemeiner Hintergrund 2,Möbel,Luvly lächelt dich an!
1100006,Allgemeiner Hintergrund 3,Möbel,Luvly lächelt dich an!
164,Party-Ticket,Eventmaterial,"Spezielles Material, das gegen Items eingetauscht werden kann"
4101003,5-Sterne-Auswahlbox,Auswahlbox,"Nach dem Öffnen kannst du dir ein Geister, Menschen, Monster oder Feen 5-Sterne Mädchen als Belohnung aussuchen. (Nachdem du die Box erhalten hast, werden sich die Belohnungen nicht mehr ändern)"
7114,Süße Beere,Kostüm,Bunnys Kostüm Süße Beere
4103001,Mädchen-Auswahlbox,Auswahlbox,"Wertvolle Schatzbox. Nach dem Öffnen kannst du dir eine Belohnung aussuchen. Tippe auf die Lupe oben rechts für mehr Details. (Nachdem du die Box erhalten hast, werden sich die Belohnungen nicht mehr ändern.)"
4103002,Mädchen-Auswahlbox (Spezial),Auswahlbox,"Wertvolle Schatzbox. Nach dem Öffnen kannst du dir eine Belohnung aussuchen. Tippe auf die Lupe oben rechts für mehr Details. (Nachdem du die Box erhalten hast, werden sich die Belohnungen nicht mehr ändern.)"
9115,Vergiss es,Chat Emoji,Krystals「Vergiss es」Chat-Emoji
7115,Mitsommerschatten,Kostüm,Anastasias Kostüm Mitsommerschatten
27115,Mitsommerschatten,Kostüm,Anastasias Kostüm Mitsommerschatten
8040,Regen in der Altstadt,Avatarbildrahmen,Kann durch den Kauf des Schwarzgoldpasses während des 3. Dampffestivals erhalten werden
168,Unbekanntes Mädchen,Spezielles Item,"Wähle ein Mädchen aus, um es in Fragmente umzuwandeln."
170,Wahrsagekristall,Währung des Antiquitätsladen,Kann für Käufe im Antiquitätsladen verwendet werden
165,Schachticket,Zertifikat für Mädchenaufgaben,Erhältlich im Schach-Modus in den Mädchen-Aufgaben. Nützlich für Kauf der Mädchen im Schach-Modus.
6503,Siegelherz·Geister,Antiquität,
6504,Siegelherz·Geister,Antiquität,
6505,Siegelherz·Geister,Antiquität,
6506,Siegelherz·Geister,Antiquität,
6507,Siegelherz·Geister,Antiquität,
6508,Siegelherz·Geister,Antiquität,
6509,Dämonenblut·Geister,Antiquität,
6510,Dämonenblut·Geister,Antiquität,
6511,Dämonenblut·Geister,Antiquität,
6512,Dämonenblut·Geister,Antiquität,
6513,Dämonenblut·Geister,Antiquität,
6514,Dämonenblut·Geister,Antiquität,
6515,Siegelschwert·Mensch,Antiquität,
6516,Siegelschwert·Mensch,Antiquität,
6517,Siegelschwert·Mensch,Antiquität,
6518,Siegelschwert·Mensch,Antiquität,
6519,Siegelschwert·Mensch,Antiquität,
6520,Siegelschwert·Mensch,Antiquität,
6521,Schmerzfessel·Mensch,Antiquität,
6522,Schmerzfessel·Mensch,Antiquität,
6523,Schmerzfessel·Mensch,Antiquität,
6524,Schmerzfessel·Mensch,Antiquität,
6525,Schmerzfessel·Mensch,Antiquität,
6526,Schmerzfessel·Mensch,Antiquität,
6527,Dornenschild·Mensch,Antiquität,
6528,Dornenschild·Mensch,Antiquität,
6529,Dornenschild·Mensch,Antiquität,
6530,Dornenschild·Mensch,Antiquität,
6531,Dornenschild·Mensch,Antiquität,
6532,Dornenschild·Mensch,Antiquität,
6533,Siegelherz·Monster,Antiquität,
6534,Siegelherz·Monster,Antiquität,
6535,Siegelherz·Monster,Antiquität,
6536,Siegelherz·Monster,Antiquität,
6537,Siegelherz·Monster,Antiquität,
6538,Siegelherz·Monster,Antiquität,
6539,Dämonenblut·Monster,Antiquität,
6540,Dämonenblut·Monster,Antiquität,
6541,Dämonenblut·Monster,Antiquität,
6542,Dämonenblut·Monster,Antiquität,
6543,Dämonenblut·Monster,Antiquität,
6544,Dämonenblut·Monster,Antiquität,
6545,Siegelschwert·Fee,Antiquität,
6546,Siegelschwert·Fee,Antiquität,
6547,Siegelschwert·Fee,Antiquität,
6548,Siegelschwert·Fee,Antiquität,
6549,Siegelschwert·Fee,Antiquität,
6550,Siegelschwert·Fee,Antiquität,
6551,Schmerzfessel·Fee,Antiquität,
6552,Schmerzfessel·Fee,Antiquität,
6553,Schmerzfessel·Fee,Antiquität,
6554,Schmerzfessel·Fee,Antiquität,
6555,Schmerzfessel·Fee,Antiquität,
6556,Schmerzfessel·Fee,Antiquität,
6557,Dornenschild·Fee,Antiquität,
6558,Dornenschild·Fee,Antiquität,
6559,Dornenschild·Fee,Antiquität,
6560,Dornenschild·Fee,Antiquität,
6561,Dornenschild·Fee,Antiquität,
6562,Dornenschild·Fee,Antiquität,
6563,Dämonenblut·Fee,Antiquität,
6564,Dämonenblut·Fee,Antiquität,
6565,Dämonenblut·Fee,Antiquität,
6566,Dämonenblut·Fee,Antiquität,
6567,Dämonenblut·Fee,Antiquität,
6568,Dämonenblut·Fee,Antiquität,
6569,Siegelschwert·Engel,Antiquitäten,
6570,Siegelschwert·Engel,Antiquität,
6571,Siegelschwert·Engel,Antiquität,
6572,Siegelschwert·Engel,Antiquität,
6573,Siegelschwert·Engel,Antiquität,
6574,Siegelschwert·Engel,Antiquität,
6575,Schmerzfessel·Engel,Antiquität,
6576,Schmerzfessel·Engel,Antiquität,
6577,Schmerzfessel·Engel,Antiquität,
6578,Schmerzfessel·Engel,Antiquität,
6579,Schmerzfessel·Engel,Antiquität,
6580,Schmerzfessel·Engel,Antiquität,
6581,Dornenschild·Engel,Antiquität,
6582,Dornenschild·Engel,Antiquität,
6583,Dornenschild·Engel,Antiquität,
6584,Dornenschild·Engel,Antiquität,
6585,Dornenschild·Engel,Antiquität,
6586,Dornenschild·Engel,Antiquität,
6587,Siegelherz·Engel,Antiquität,
6588,Siegelherz·Engel,Antiquität,
6589,Siegelherz·Engel,Antiquität,
6590,Siegelherz·Engel,Antiquität,
6591,Siegelherz·Engel,Antiquität,
6592,Siegelherz·Engel,Antiquität,
6593,Dämonenblut·Engel,Antiquität,
6594,Dämonenblut·Engel,Antiquität,
6595,Dämonenblut·Engel,Antiquität,
6596,Dämonenblut·Engel,Antiquität,
6597,Dämonenblut·Engel,Antiquität,
6598,Dämonenblut·Engel,Antiquität,
6599,Siegelschwert·Dämon,Antiquität,
6600,Siegelschwert·Dämon,Antiquität,
6601,Siegelschwert·Dämon,Antiquität,
6602,Siegelschwert·Dämon,Antiquität,
6603,Siegelschwert·Dämon,Antiquität,
6604,Siegelschwert·Dämon,Antiquität,
6605,Schmerzfessel·Dämon,Antiquität,
6606,Schmerzfessel·Dämon,Antiquität,
6607,Schmerzfessel·Dämon,Antiquität,
6608,Schmerzfessel·Dämon,Antiquität,
6609,Schmerzfessel·Dämon,Antiquität,
6610,Schmerzfessel·Dämon,Antiquität,
6611,Dornenschild·Dämon,Antiquität,
6612,Dornenschild·Dämon,Antiquität,
6613,Dornenschild·Dämon,Antiquität,
6614,Dornenschild·Dämon,Antiquität,
6615,Dornenschild·Dämon,Antiquität,
6616,Dornenschild·Dämon,Antiquität,
6617,Siegelherz·Dämon,Antiquität,
6618,Siegelherz·Dämon,Antiquität,
6619,Siegelherz·Dämon,Antiquität,
6620,Siegelherz·Dämon,Antiquität,
6621,Siegelherz·Dämon,Antiquität,
6622,Siegelherz·Dämon,Antiquität,
6623,Dämonenblut·Dämon,Antiquität,
6624,Dämonenblut·Dämon,Antiquität,
6625,Dämonenblut·Dämon,Antiquität,
6626,Dämonenblut·Dämon,Antiquität,
6627,Dämonenblut·Dämon,Antiquität,
6628,Dämonenblut·Dämon,Antiquität,
6629,Armbrust,Antiquität,
6630,Armbrust,Antiquität,
6631,Armbrust,Antiquität,
6632,Armbrust,Antiquität,
6633,Armbrust,Antiquität,
6634,Armbrust,Antiquität,
6635,Schicksalswürfel,Antiquität,
6636,Schicksalswürfel,Antiquität,
6637,Schicksalswürfel,Antiquität,
6638,Schicksalswürfel,Antiquität,
6639,Schicksalswürfel,Antiquität,
6640,Schicksalswürfel,Antiquität,
6641,Zauberzylinder,Antiquität,
6642,Zauberzylinder,Antiquität,
6643,Zauberzylinder,Antiquität,
6644,Zauberzylinder,Antiquität,
6645,Zauberzylinder,Antiquität,
6646,Zauberzylinder,Antiquität,
6647,Kagura-Glocke,Antiquität,
6648,Kagura-Glocke,Antiquität,
6649,Kagura-Glocke,Antiquität,
6650,Kagura-Glocke,Antiquität,
6651,Kagura-Glocke,Antiquität,
6652,Kagura-Glocke,Antiquität,
6653,Schutzhandschuh,Antiquität,
6654,Schutzhandschuh,Antiquität,
6655,Schutzhandschuh,Antiquität,
6656,Schutzhandschuh,Antiquität,
6657,Schutzhandschuh,Antiquität,
6658,Schutzhandschuh,Antiquität,
6659,Heiliger Pokal,Antiquität,
6660,Heiliger Pokal,Antiquität,
6661,Heiliger Pokal,Antiquität,
6662,Heiliger Pokal,Antiquität,
6663,Heiliger Pokal,Antiquität,
6664,Heiliger Pokal,Antiquität,
6665,Hammerbär,Antiquität,
6666,Hammerbär,Antiquität,
6667,Hammerbär,Antiquität,
6668,Hammerbär,Antiquität,
6669,Hammerbär,Antiquität,
6670,Hammerbär,Antiquität,
6671,Yume-Laterne,Antiquität,
6672,Yume-Laterne,Antiquität,
6673,Yume-Laterne,Antiquität,
6674,Yume-Laterne,Antiquität,
6675,Yume-Laterne,Antiquität,
6676,Yume-Laterne,Antiquität,
6677,Samuraihelm,Antiquität,
6678,Samuraihelm,Antiquität,
6679,Samuraihelm,Antiquität,
6680,Samuraihelm,Antiquität,
6681,Samuraihelm,Antiquität,
6682,Samuraihelm,Antiquität,
6683,Bienenstachel,Antiquität,
6684,Bienenstachel,Antiquität,
6685,Bienenstachel,Antiquität,
6686,Bienenstachel,Antiquität,
6687,Bienenstachel,Antiquität,
6688,Bienenstachel,Antiquität,
6689,Heilige Schelle,Antiquität,
6690,Heilige Schelle,Antiquität,
6691,Heilige Schelle,Antiquität,
6692,Heilige Schelle,Antiquität,
6693,Heilige Schelle,Antiquität,
6694,Heilige Schelle,Antiquität,
6695,Geheimschlüssel,Antiquität,
6696,Geheimschlüssel,Antiquität,
6697,Geheimschlüssel,Antiquität,
6698,Geheimschlüssel,Antiquität,
6699,Geheimschlüssel,Antiquität,
6700,Geheimschlüssel,Antiquität,
7116,Sonnenlegende,Kostüm,Esau＆Jakobs Kostüm Sonnenlegende
27116,Sonnenlegende,Kostüm,Esau＆Jakobs Kostüm Sonnenlegende
7117,Bienentanz,Kostüm,Schmetterlings Kostüm Bienentanz
27117,Bienentanz,Kostüm,Schmetterlings Kostüm Bienentanz
20001039,Trinitys Avatar,Spezieller Avatar,Trinitys spezieller Avatar
169,Rassel,Eventmaterial,"Eventmaterial: Wird für das Event ""Dynamische Symphonie"" verwendet."
7118,Strandurlaub,Kostüm,Kratos Kostüm Strandurlaub
27118,Strandurlaub,Kostüm,Kratos Kostüm Strandurlaub
53013,Trinity,,
653020,Trinity,,
753013,Trinity,,
930190,5-Sterne Trinity,Mädchen beschwören,"Sammle 50 Fragmente, um das Mädchen zu beschwören."
173,Ruhmeszeichen,Währung für den Prüfungsladen,"Spezielles Material, das gegen Mond- oder Sonne-Abzeichen eingetauscht werden kann."
7119,Perfekte Dynamik,Kostüm,Lucifals Kostüm Perfekte Dynamik
27119,Perfekte Dynamik,Kostüm,Lucifals Kostüm Perfekte Dynamik
4102005,5-Sterne-Auswahlbox,Auswahlbox,"Nach dem Öffnen kannst du dir 5 Engel Mädchen-Fragmente oder 5 Dämonen Mädchen-Fragmente (beide 5 Sterne) als Belohnung aussuchen. (Tippe auf die Lupe oben rechts für mehr Details. Nachdem du die Box erhalten hast, werden sich die Belohnungen nicht mehr ändern.)"
171,Tau,Eventmaterial,"Eventmaterial: Wird für das Event ""Reise zu den Wolken"" verwendet."
6701,Geistergewehr,Antiquität,
6702,Geistergewehr,Antiquität,
6703,Geistergewehr,Antiquität,
6704,Geistergewehr,Antiquität,
6705,Geistergewehr,Antiquität,
6706,Geistergewehr,Antiquität,
166,Goldenes Blatt,Event-Ausdauer,"Event-Ausdauer: Wird benötigt, um an dem Event ""Märchentraumwelt"" teilzunehmen. Regeneriert sich mit der Zeit."
167,Sapphir-Ei,Eventmaterial,"Eventmaterial: Kann während dem Event ""Märchentraumwelt"" gegen Belohnungen ausgetauscht werden."
4501002,Personalisierte Auswahlbox,Auswahlbox,"Wähle und erhalte ein Ausrüstungsset für Krieger, Magier, Ranger, Mörder oder Priester."
7120,Rotkäppchen,Kostüm,Succubus Kostüm Rotkäppchen
27120,Rotkäppchen,Kostüm,Succubus Kostüm Rotkäppchen
7121,Schneewittchen,Kostüm,Reikas Kostüm Schneewittchen
27121,Schneewittchen,Kostüm,Reikas Kostüm Schneewittchen
20001040,Märchentraumwelt,Spezieller Avatar,"Limitierter Avatar des Events ""Märchentraumwelt"""
174,Schöner Liebesbrief,Eventmaterial,"Spezielles Material, das gegen Items eingetauscht werden kann"
175,Eggretes Buch,Geschichtsitems,"
Ein seltsames Buch, das in Feneks Bibliothek entdeckt wurde und jetzt in einer stillen Ecke langsam wieder einstaubt. Ohne die Augen würde es ganz normal aussehen. In diesem kaputten Buch gibt es kaum noch vollständige Seiten.

Als Eggret, der Vater der Beschwörungsmagie, schon ein alter Mann war, brach das Chaos aus und bedrohte die Existenz der Menschheit. Angesichts dieser Situation beschloss Eggret sich der ""Magie der Weltenkreation"" zu widmen, um eine neue friedliche Welt für seine Nachkommen zu schaffen.

Dieses Buch war nur ein Experiment, weshalb Eggret einfach ein paar alte und bereits bekannte Geschichten als Grundpfeiler seiner ""neuen Welt"" nutzte. Man sagt, Eggret habe seine letzte Energie für die Entwicklung seiner ""neuen Welt"" gegeben - leider erfolglos. Heute sind die Geschichten bereits in Vergessenheit und die Welt in diesem Buch aus dem Gleichgewicht geraten. Selbst wenn die Realität untergehen sollte, so bleibt eine erschaffene Welt immer noch eine Illusion."
7122,Cinderella,Kostüm,Kiras Kostüm Cinderella
27122,Cinderella,Kostüm,Kiras Kostüm Cinderella
8041,Elite-Geist,Avatarbildrahmen,Erhältlich für das Erreichen des ersten Platzes auf der Punkterangliste bei der Geisterhausprüfung (14 Tage gültig)
8042,Elite-Mensch,Avatarbildrahmen,Erhältlich für das Erreichen des ersten Platzes auf der Punkterangliste bei der Menschenhausprüfung (14 Tage gültig)
8043,Elite-Monster,Avatarbildrahmen,Erhältlich für das Erreichen des ersten Platzes auf der Punkterangliste bei der Monsterhausprüfung (14 Tage gültig)
8044,Elite-Fee,Avatarbildrahmen,Erhältlich für das Erreichen des ersten Platzes auf der Punkterangliste bei der Feenhausprüfung (14 Tage gültig)
8045,Elite-Dämon,Avatarbildrahmen,Erhältlich für das Erreichen des ersten Platzes auf der Punkterangliste bei der Dämonenhausprüfung (14 Tage gültig)
