id,res,length,loops,is_play_self,delay,type,desc,volume,destroy,pause_bg,is_ogg
460010205,partner_sound/chengyu_web/chengyu_voice5,16.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
460010301,partner_sound/chengyu_web/chengyu_voice6,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
460010401,partner_sound/chengyu_web/chengyu_voice7,15.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
460010501,partner_sound/chengyu_web/chengyu_voice8,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
460010601,partner_sound/chengyu_web/chengyu_voice9,1.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
460010701,partner_sound/chengyu_web/chengyu_voice10,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460010801,partner_sound/chengyu_web/chengyu_voice11,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460010901,partner_sound/chengyu_web/chengyu_voice12,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460011101,partner_sound/chengyu_web/chengyu_voice14,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460011102,partner_sound/chengyu_web/chengyu_voice15,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460011301,partner_sound/chengyu_web/chengyu_voice17,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460011401,partner_sound/chengyu_web/chengyu_voice18,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460011501,partner_sound/chengyu_web/chengyu_voice19,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460011502,partner_sound/chengyu_web/chengyu_voice20,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460011503,partner_sound/chengyu_web/chengyu_voice21,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460011504,partner_sound/chengyu_web/chengyu_voice22,13.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460011601,partner_sound/chengyu_web/chengyu_voice23,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460011701,partner_sound/chengyu_web/chengyu_voice25,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460011801,partner_sound/chengyu_web/chengyu_voice24,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460011901,partner_sound/chengyu_web/chengyu_voice26,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460012001,partner_sound/chengyu_web/chengyu_voice27,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460012101,partner_sound/chengyu_web/chengyu_voice28,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460012201,partner_sound/chengyu_web/chengyu_voice29,16.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460012301,partner_sound/chengyu_web/chengyu_voice30,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460012401,partner_sound/chengyu_web/chengyu_voice31,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460012501,partner_sound/chengyu_web/chengyu_voice32,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460012601,partner_sound/chengyu_web/chengyu_voice33,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460012801,partner_sound/chengyu_web/chengyu_voice16,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460020201,partner_sound/zhangzhao_web/zhangzhao_voice1,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
460020202,partner_sound/zhangzhao_web/zhangzhao_voice2,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
460020203,partner_sound/zhangzhao_web/zhangzhao_voice3,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
460020204,partner_sound/zhangzhao_web/zhangzhao_voice4,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
460020205,partner_sound/zhangzhao_web/zhangzhao_voice5,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
460020301,partner_sound/zhangzhao_web/zhangzhao_voice6,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
460020401,partner_sound/zhangzhao_web/zhangzhao_voice7,14.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
460020501,partner_sound/zhangzhao_web/zhangzhao_voice8,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
460020601,partner_sound/zhangzhao_web/zhangzhao_voice9,1.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
460020701,partner_sound/zhangzhao_web/zhangzhao_voice10,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460020801,partner_sound/zhangzhao_web/zhangzhao_voice11,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460020901,partner_sound/zhangzhao_web/zhangzhao_voice12,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460021101,partner_sound/zhangzhao_web/zhangzhao_voice14,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460021102,partner_sound/zhangzhao_web/zhangzhao_voice15,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460021301,partner_sound/zhangzhao_web/zhangzhao_voice17,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460021401,partner_sound/zhangzhao_web/zhangzhao_voice18,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460021501,partner_sound/zhangzhao_web/zhangzhao_voice19,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460021502,partner_sound/zhangzhao_web/zhangzhao_voice20,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460021503,partner_sound/zhangzhao_web/zhangzhao_voice21,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460021504,partner_sound/zhangzhao_web/zhangzhao_voice22,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460021601,partner_sound/zhangzhao_web/zhangzhao_voice23,13.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460021701,partner_sound/zhangzhao_web/zhangzhao_voice25,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460021801,partner_sound/zhangzhao_web/zhangzhao_voice24,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460021901,partner_sound/zhangzhao_web/zhangzhao_voice26,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460022001,partner_sound/zhangzhao_web/zhangzhao_voice27,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460022101,partner_sound/zhangzhao_web/zhangzhao_voice28,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460022201,partner_sound/zhangzhao_web/zhangzhao_voice29,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460022301,partner_sound/zhangzhao_web/zhangzhao_voice30,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460022401,partner_sound/zhangzhao_web/zhangzhao_voice31,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460022501,partner_sound/zhangzhao_web/zhangzhao_voice32,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460022601,partner_sound/zhangzhao_web/zhangzhao_voice33,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460022801,partner_sound/zhangzhao_web/zhangzhao_voice16,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460030201,partner_sound/fazheng_web/fazheng_voice1,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
460030202,partner_sound/fazheng_web/fazheng_voice2,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
460030203,partner_sound/fazheng_web/fazheng_voice3,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
460030204,partner_sound/fazheng_web/fazheng_voice4,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
460030205,partner_sound/fazheng_web/fazheng_voice5,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
460030301,partner_sound/fazheng_web/fazheng_voice6,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
460030401,partner_sound/fazheng_web/fazheng_voice7,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
460030501,partner_sound/fazheng_web/fazheng_voice8,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
460030601,partner_sound/fazheng_web/fazheng_voice9,1.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
460030701,partner_sound/fazheng_web/fazheng_voice10,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460030801,partner_sound/fazheng_web/fazheng_voice11,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460030901,partner_sound/fazheng_web/fazheng_voice12,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460031001,partner_sound/fazheng_web/fazheng_voice13,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460031101,partner_sound/fazheng_web/fazheng_voice14,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460031102,partner_sound/fazheng_web/fazheng_voice15,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460031301,partner_sound/fazheng_web/fazheng_voice17,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460031401,partner_sound/fazheng_web/fazheng_voice18,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460031501,partner_sound/fazheng_web/fazheng_voice19,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460031502,partner_sound/fazheng_web/fazheng_voice20,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460031503,partner_sound/fazheng_web/fazheng_voice21,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460031504,partner_sound/fazheng_web/fazheng_voice22,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460031601,partner_sound/fazheng_web/fazheng_voice23,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460031701,partner_sound/fazheng_web/fazheng_voice25,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460031801,partner_sound/fazheng_web/fazheng_voice24,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460031901,partner_sound/fazheng_web/fazheng_voice26,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460032001,partner_sound/fazheng_web/fazheng_voice27,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460032101,partner_sound/fazheng_web/fazheng_voice28,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460032201,partner_sound/fazheng_web/fazheng_voice29,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460032301,partner_sound/fazheng_web/fazheng_voice30,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460032401,partner_sound/fazheng_web/fazheng_voice31,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460032501,partner_sound/fazheng_web/fazheng_voice32,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460032601,partner_sound/fazheng_web/fazheng_voice33,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
460032801,partner_sound/fazheng_web/fazheng_voice16,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510010201,partner_sound/zhouyu_web/zhouyu_voice1,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
510010202,partner_sound/zhouyu_web/zhouyu_voice2,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
510010203,partner_sound/zhouyu_web/zhouyu_voice3,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
510010204,partner_sound/zhouyu_web/zhouyu_voice4,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
510010205,partner_sound/zhouyu_web/zhouyu_voice5,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
510010301,partner_sound/zhouyu_web/zhouyu_voice6,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
510010401,partner_sound/zhouyu_web/zhouyu_voice7,18.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
510010501,partner_sound/zhouyu_web/zhouyu_voice8,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
510010601,partner_sound/zhouyu_web/zhouyu_voice9,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
510010701,partner_sound/zhouyu_web/zhouyu_voice10,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510010801,partner_sound/zhouyu_web/zhouyu_voice11,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510010901,partner_sound/zhouyu_web/zhouyu_voice12,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510011001,partner_sound/zhouyu_web/zhouyu_voice13,14.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510011101,partner_sound/zhouyu_web/zhouyu_voice14,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510011102,partner_sound/zhouyu_web/zhouyu_voice15,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510011301,partner_sound/zhouyu_web/zhouyu_voice17,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510011401,partner_sound/zhouyu_web/zhouyu_voice18,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510011501,partner_sound/zhouyu_web/zhouyu_voice19,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510011502,partner_sound/zhouyu_web/zhouyu_voice20,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510011503,partner_sound/zhouyu_web/zhouyu_voice21,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510011504,partner_sound/zhouyu_web/zhouyu_voice22,16.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510011601,partner_sound/zhouyu_web/zhouyu_voice23,14.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510011701,partner_sound/zhouyu_web/zhouyu_voice25,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510011801,partner_sound/zhouyu_web/zhouyu_voice24,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510011901,partner_sound/zhouyu_web/zhouyu_voice26,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510012001,partner_sound/zhouyu_web/zhouyu_voice27,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510012101,partner_sound/zhouyu_web/zhouyu_voice28,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510012201,partner_sound/zhouyu_web/zhouyu_voice29,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510012301,partner_sound/zhouyu_web/zhouyu_voice30,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510012401,partner_sound/zhouyu_web/zhouyu_voice31,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510012501,partner_sound/zhouyu_web/zhouyu_voice32,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510012601,partner_sound/zhouyu_web/zhouyu_voice33,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510012801,partner_sound/zhouyu_web/zhouyu_voice16,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510020201,partner_sound/zhanghe_web/zhanghe_voice1,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
510020202,partner_sound/zhanghe_web/zhanghe_voice2,13.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
510020203,partner_sound/zhanghe_web/zhanghe_voice3,4.0,1.0,0.0,0.0,1.0,-1.0,70.0,1.0,0.1,
510020204,partner_sound/zhanghe_web/zhanghe_voice4,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
510020205,partner_sound/zhanghe_web/zhanghe_voice5,8.0,1.0,0.0,0.0,1.0,-1.0,70.0,1.0,0.1,
510020301,partner_sound/zhanghe_web/zhanghe_voice6,2.0,1.0,0.0,0.0,1.0,-1.0,70.0,1.0,0.1,
510020401,partner_sound/zhanghe_web/zhanghe_voice7,14.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
510020501,partner_sound/zhanghe_web/zhanghe_voice8,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
510020601,partner_sound/zhanghe_web/zhanghe_voice9,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
510020701,partner_sound/zhanghe_web/zhanghe_voice10,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510020801,partner_sound/zhanghe_web/zhanghe_voice11,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510020901,partner_sound/zhanghe_web/zhanghe_voice12,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510021001,partner_sound/zhanghe_web/zhanghe_voice13,14.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510021101,partner_sound/zhanghe_web/zhanghe_voice14,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510021102,partner_sound/zhanghe_web/zhanghe_voice15,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510021301,partner_sound/zhanghe_web/zhanghe_voice17,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510021401,partner_sound/zhanghe_web/zhanghe_voice18,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510021501,partner_sound/zhanghe_web/zhanghe_voice19,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510021502,partner_sound/zhanghe_web/zhanghe_voice20,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510021503,partner_sound/zhanghe_web/zhanghe_voice21,19.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510021504,partner_sound/zhanghe_web/zhanghe_voice22,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510021601,partner_sound/zhanghe_web/zhanghe_voice23,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510021701,partner_sound/zhanghe_web/zhanghe_voice25,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510021801,partner_sound/zhanghe_web/zhanghe_voice24,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510021901,partner_sound/zhanghe_web/zhanghe_voice26,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510022001,partner_sound/zhanghe_web/zhanghe_voice27,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510022101,partner_sound/zhanghe_web/zhanghe_voice28,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510022201,partner_sound/zhanghe_web/zhanghe_voice29,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510022301,partner_sound/zhanghe_web/zhanghe_voice30,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510022401,partner_sound/zhanghe_web/zhanghe_voice31,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510022501,partner_sound/zhanghe_web/zhanghe_voice32,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510022601,partner_sound/zhanghe_web/zhanghe_voice33,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510022801,partner_sound/zhanghe_web/zhanghe_voice16,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510030201,partner_sound/dongzhuo_web/dongzhuo_voice1,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
510030202,partner_sound/dongzhuo_web/dongzhuo_voice2,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
510030203,partner_sound/dongzhuo_web/dongzhuo_voice3,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
510030204,partner_sound/dongzhuo_web/dongzhuo_voice4,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
510030205,partner_sound/dongzhuo_web/dongzhuo_voice5,13.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
510030301,partner_sound/dongzhuo_web/dongzhuo_voice6,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
510030401,partner_sound/dongzhuo_web/dongzhuo_voice7,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
510030501,partner_sound/dongzhuo_web/dongzhuo_voice8,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
510030601,partner_sound/dongzhuo_web/dongzhuo_voice9,2.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
510030701,partner_sound/dongzhuo_web/dongzhuo_voice10,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510030801,partner_sound/dongzhuo_web/dongzhuo_voice11,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510030901,partner_sound/dongzhuo_web/dongzhuo_voice12,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510031001,partner_sound/dongzhuo_web/dongzhuo_voice13,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510031101,partner_sound/dongzhuo_web/dongzhuo_voice14,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510031102,partner_sound/dongzhuo_web/dongzhuo_voice15,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510031301,partner_sound/dongzhuo_web/dongzhuo_voice17,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510031401,partner_sound/dongzhuo_web/dongzhuo_voice18,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510031501,partner_sound/dongzhuo_web/dongzhuo_voice19,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510031502,partner_sound/dongzhuo_web/dongzhuo_voice20,8.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510031503,partner_sound/dongzhuo_web/dongzhuo_voice21,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510031504,partner_sound/dongzhuo_web/dongzhuo_voice22,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510031601,partner_sound/dongzhuo_web/dongzhuo_voice23,13.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510031701,partner_sound/dongzhuo_web/dongzhuo_voice25,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510031801,partner_sound/dongzhuo_web/dongzhuo_voice24,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510031901,partner_sound/dongzhuo_web/dongzhuo_voice26,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510032001,partner_sound/dongzhuo_web/dongzhuo_voice27,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510032101,partner_sound/dongzhuo_web/dongzhuo_voice28,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510032201,partner_sound/dongzhuo_web/dongzhuo_voice29,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510032301,partner_sound/dongzhuo_web/dongzhuo_voice30,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510032401,partner_sound/dongzhuo_web/dongzhuo_voice31,10.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510032501,partner_sound/dongzhuo_web/dongzhuo_voice32,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510032601,partner_sound/dongzhuo_web/dongzhuo_voice33,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510032801,partner_sound/dongzhuo_web/dongzhuo_voice16,5.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510040201,partner_sound/degula_web/degula_voice1,4.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
510040202,partner_sound/degula_web/degula_voice2,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
510040203,partner_sound/degula_web/degula_voice3,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
510040204,partner_sound/degula_web/degula_voice4,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
510040205,partner_sound/degula_web/degula_voice5,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
510040301,partner_sound/degula_web/degula_voice6,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
510040401,partner_sound/degula_web/degula_voice7,15.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.1,
510040501,partner_sound/degula_web/degula_voice8,1.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
510040601,partner_sound/degula_web/degula_voice9,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5,
510040701,partner_sound/degula_web/degula_voice10,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510040801,partner_sound/degula_web/degula_voice11,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510040901,partner_sound/degula_web/degula_voice12,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510041001,partner_sound/degula_web/degula_voice13,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510041101,partner_sound/degula_web/degula_voice14,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510041102,partner_sound/degula_web/degula_voice15,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510041301,partner_sound/degula_web/degula_voice17,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510041401,partner_sound/degula_web/degula_voice18,3.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510041501,partner_sound/degula_web/degula_voice19,7.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510041502,partner_sound/degula_web/degula_voice20,9.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510041503,partner_sound/degula_web/degula_voice21,11.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510041504,partner_sound/degula_web/degula_voice22,12.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510041601,partner_sound/degula_web/degula_voice23,16.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510041701,partner_sound/degula_web/degula_voice25,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
510041801,partner_sound/degula_web/degula_voice24,6.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.2,
