id,unknown_2,name
752012031,은월,이클립스,"
살기를 달빛에 숨겨 노리는 습격! 적의 공격을 가드할 때마다, 1개의 [c][e28002]살의[-][/c] 효과가 적립되며, 4라운드 동안 지속.

[c][e28002]살의:[-][/c]
액티브 스킬 발동 시, 모든 살의를 소모하며, 살의 스택 1개 당 HP가 가장 낮은 적에게 243%의 공격 대미지를 입히고 추가로 2라운드 동안 176%의 [c][01a310]출혈[-][/c] 대미지 부여.
[c][01a310]출혈:[-][/c]
지속 대미지, 출혈 시 1차 대미지를 입히며 출혈 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
752012032,은월,이클립스,"
살기를 달빛에 숨겨 노리는 습격! 적의 공격을 가드할 때마다, 1개의 [c][e28002]살의[-][/c] 효과가 적립되며, 4라운드 동안 지속.

[c][e28002]살의:[-][/c]
액티브 스킬 발동 시, 모든 살의를 소모하며, 살의 스택 1개 당 HP가 가장 낮은 적에게 248%의 공격 대미지를 입히고 추가로 2라운드 동안 176%의 [c][01a310]출혈[-][/c] 대미지 부여.
[c][01a310]출혈:[-][/c]
지속 대미지, 출혈 시 1차 대미지를 입히며 출혈 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
752012033,은월,이클립스,"
살기를 달빛에 숨겨 노리는 습격! 적의 공격을 가드할 때마다, 1개의 [c][e28002]살의[-][/c] 효과가 적립되며, 4라운드 동안 지속.

[c][e28002]살의:[-][/c]
액티브 스킬 발동 시, 모든 살의를 소모하며, 살의 스택 1개 당 HP가 가장 낮은 적에게 253%의 공격 대미지를 입히고 추가로 2라운드 동안 176%의 [c][01a310]출혈[-][/c] 대미지 부여.
[c][01a310]출혈:[-][/c]
지속 대미지, 출혈 시 1차 대미지를 입히며 출혈 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
752012034,은월,이클립스,"
살기를 달빛에 숨겨 노리는 습격! 적의 공격을 가드할 때마다, 1개의 [c][e28002]살의[-][/c] 효과가 적립되며, 4라운드 동안 지속.

[c][e28002]살의:[-][/c]
액티브 스킬 발동 시, 모든 살의를 소모하며, 살의 스택 1개 당 HP가 가장 낮은 적에게 258%의 공격 대미지를 입히고 추가로 2라운드 동안 176%의 [c][01a310]출혈[-][/c] 대미지 부여.
[c][01a310]출혈:[-][/c]
지속 대미지, 출혈 시 1차 대미지를 입히며 출혈 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
752012035,은월,이클립스,"
살기를 달빛에 숨겨 노리는 습격! 적의 공격을 가드할 때마다, 1개의 [c][e28002]살의[-][/c] 효과가 적립되며, 4라운드 동안 지속.

[c][e28002]살의:[-][/c]
액티브 스킬 발동 시, 모든 살의를 소모하며, 살의 스택 1개 당 HP가 가장 낮은 적에게 262%의 공격 대미지를 입히고 추가로 2라운드 동안 191%의 [c][01a310]출혈[-][/c] 대미지 부여.
[c][01a310]출혈:[-][/c]
지속 대미지, 출혈 시 1차 대미지를 입히며 출혈 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
752012041,은월,실버 라이트,"
놀라운 칼 솜씨로 적을 죽음의 문턱까지. 일반 공격 시, 자신은 [c][e28002]살의[-][/c] 2스택을 획득할 수 있으며, 적을 쓰러트릴 경우, 자신의 최대 HP 100%의 체력을 회복.

[c][e28002]살의:[-][/c]
액티브 스킬 발동 시, 모든 살의 스택을 소모하고 스택 당 체력이 가장 낮은 적에게 공격력 243%의 대미지를 입히며, 2라운드 동안 추가적으로 176%의 [c][01a310]출혈[-][/c] 대미지 부여.
[c][01a310]출혈:[-][/c]
지속 대미지, 출혈 시 1차 대미지를 입히며 출혈 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
752012042,은월,실버 라이트,"
놀라운 칼 솜씨로 적을 죽음의 문턱까지. 일반 공격 시, 자신은 [c][e28002]살의[-][/c] 2스택을 획득할 수 있으며, 적을 쓰러트릴 경우, 자신의 최대 HP 100%의 체력을 회복.

[c][e28002]살의:[-][/c]
액티브 스킬 발동 시, 모든 살의 스택을 소모하고 스택 당 체력이 가장 낮은 적에게 공격력 248%의 대미지를 입히며, 2라운드 동안 추가적으로 176%의 [c][01a310]출혈[-][/c] 대미지 부여.
[c][01a310]출혈:[-][/c]
지속 대미지, 출혈 시 1차 대미지를 입히며 출혈 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
752012043,은월,실버 라이트,"
놀라운 칼 솜씨로 적을 죽음의 문턱까지. 일반 공격 시, 자신은 [c][e28002]살의[-][/c] 2스택을 획득할 수 있으며, 적을 쓰러트릴 경우, 자신의 최대 HP 100%의 체력을 회복.

[c][e28002]살의:[-][/c]
액티브 스킬 발동 시, 모든 살의 스택을 소모하고 스택 당 체력이 가장 낮은 적에게 공격력 253%의 대미지를 입히며, 2라운드 동안 추가적으로 176%의 [c][01a310]출혈[-][/c] 대미지 부여.
[c][01a310]출혈:[-][/c]
지속 대미지, 출혈 시 1차 대미지를 입히며 출혈 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
752012044,은월,실버 라이트,"
놀라운 칼 솜씨로 적을 죽음의 문턱까지. 일반 공격 시, 자신은 [c][e28002]살의[-][/c] 2스택을 획득할 수 있으며, 적을 쓰러트릴 경우, 자신의 최대 HP 100%의 체력을 회복.

[c][e28002]살의:[-][/c]
액티브 스킬 발동 시, 모든 살의 스택을 소모하고 스택 당 체력이 가장 낮은 적에게 공격력 258%의 대미지를 입히며, 2라운드 동안 추가적으로 176%의 [c][01a310]출혈[-][/c] 대미지 부여.
[c][01a310]출혈:[-][/c]
지속 대미지, 출혈 시 1차 대미지를 입히며 출혈 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
752012045,은월,실버 라이트,"
놀라운 칼 솜씨로 적을 죽음의 문턱까지. 일반 공격 시, 자신은 [c][e28002]살의[-][/c] 2스택을 획득할 수 있으며, 적을 쓰러트릴 경우, 자신의 최대 HP 100%의 체력을 회복.

[c][e28002]살의:[-][/c]
액티브 스킬 발동 시, 모든 살의 스택을 소모하고 스택 당 체력이 가장 낮은 적에게 공격력 262%의 대미지를 입히며, 2라운드 동안 추가적으로 191%의 [c][01a310]출혈[-][/c] 대미지 부여.
[c][01a310]출혈:[-][/c]
지속 대미지, 출혈 시 1차 대미지를 입히며 출혈 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
752013011,용의 후손·조조,드래곤 썬더,"청공검이 천둥을 쏘아 폭발하여 적을 궤멸. 랜덤으로 4명의 적에게 공격력 184%의 대미지 부여. 목표물이 [c][01a310]연소[-][/c] 상태일 경우, 그 [c][01a310]연소[-][/c] 효과를 단번에 폭발시키며, 폭발 대미지는 남은 [c][01a310]연소[-][/c] 대미지 합계의 125%(최대 공격력의 2500%). 목표물이 [c][01a310]연소[-][/c] 효과가 없을 경우, 100% 확률로 4라운드 동안 공격력 30%의 [c][01a310]연소[-][/c] 대미지 부여.\n[c][01a310]연소: [-][/c]\n지속 대미지, 연소 시 1차 대미지를 입히며 연소 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
752013012,용의 후손·조조,드래곤 썬더,"청공검이 천둥을 쏘아 폭발하여 적을 궤멸. 랜덤으로 4명의 적에게 공격력 188%의 대미지 부여. 목표물이 [c][01a310]연소[-][/c] 상태일 경우, 그 [c][01a310]연소[-][/c] 효과를 단번에 폭발시키며, 폭발 대미지는 남은 [c][01a310]연소[-][/c] 대미지 합계의 125%(최대 공격력의 2500%). 목표물이 [c][01a310]연소[-][/c] 효과가 없을 경우, 100% 확률로 4라운드 동안 공격력 30%의 [c][01a310]연소[-][/c] 대미지 부여.\n[c][01a310]연소: [-][/c]\n지속 대미지, 연소 시 1차 대미지를 입히며 연소 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
752013013,용의 후손·조조,드래곤 썬더,"청공검이 천둥을 쏘아 폭발하여 적을 궤멸. 랜덤으로 4명의 적에게 공격력 190%의 대미지 부여. 목표물이 [c][01a310]연소[-][/c] 상태일 경우, 그 [c][01a310]연소[-][/c] 효과를 단번에 폭발시키며, 폭발 대미지는 남은 [c][01a310]연소[-][/c] 대미지 합계의 125%(최대 공격력의 2500%). 목표물이 [c][01a310]연소[-][/c] 효과가 없을 경우, 100% 확률로 4라운드 동안 공격력 30%의 [c][01a310]연소[-][/c] 대미지 부여.\n[c][01a310]연소: [-][/c]\n지속 대미지, 연소 시 1차 대미지를 입히며 연소 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
752013014,용의 후손·조조,드래곤 썬더,"청공검이 천둥을 쏘아 폭발하여 적을 궤멸. 랜덤으로 4명의 적에게 공격력 194%의 대미지 부여. 목표물이 [c][01a310]연소[-][/c] 상태일 경우, 그 [c][01a310]연소[-][/c] 효과를 단번에 폭발시키며, 폭발 대미지는 남은 [c][01a310]연소[-][/c] 대미지 합계의 125%(최대 공격력의 2500%). 목표물이 [c][01a310]연소[-][/c] 효과가 없을 경우, 100% 확률로 4라운드 동안 공격력 30%의 [c][01a310]연소[-][/c] 대미지 부여.\n[c][01a310]연소: [-][/c]\n지속 대미지, 연소 시 1차 대미지를 입히며 연소 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
752013015,용의 후손·조조,드래곤 썬더,"청공검이 천둥을 쏘아 폭발하여 적을 궤멸. 랜덤으로 4명의 적에게 공격력 198%의 대미지 부여. 목표물이 [c][01a310]연소[-][/c] 상태일 경우, 그 [c][01a310]연소[-][/c] 효과를 단번에 폭발시키며, 폭발 대미지는 남은 [c][01a310]연소[-][/c] 대미지 합계의 125%(최대 공격력의 2500%). 목표물이 [c][01a310]연소[-][/c] 효과가 없을 경우, 100% 확률로 4라운드 동안 공격력 30%의 [c][01a310]연소[-][/c] 대미지 부여.\n[c][01a310]연소: [-][/c]\n지속 대미지, 연소 시 1차 대미지를 입히며 연소 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
752013021,용의 후손·조조,적벽ㆍ상,"온고지신. 조조의 HP 27％, 공격력 25％ 증가. [c][01a310]연소[-][/c] 효과를 무효화하고 [c][01a310]연소[-][/c] 상태의 적으로부터 받는 최종 대미지 28％ 감소.\n[c][01a310]연소: [-][/c]\n지속 대미지, 연소 시 1차 대미지를 입히며 연소 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
752013022,용의 후손·조조,적벽ㆍ상,"온고지신. 조조의 HP 27％, 공격력 27％ 증가. [c][01a310]연소[-][/c] 효과를 무효화하고 [c][01a310]연소[-][/c] 상태의 적으로부터 받는 최종 대미지 28％ 감소.\n[c][01a310]연소: [-][/c]\n지속 대미지, 연소 시 1차 대미지를 입히며 연소 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
752013023,용의 후손·조조,적벽ㆍ상,"온고지신. 조조의 HP 27.5％, 공격력 27％ 증가. [c][01a310]연소[-][/c] 효과를 무효화하고 [c][01a310]연소[-][/c] 상태의 적으로부터 받는 최종 대미지 28％ 감소.\n[c][01a310]연소: [-][/c]\n지속 대미지, 연소 시 1차 대미지를 입히며 연소 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
752013024,용의 후손·조조,적벽ㆍ상,"온고지신. 조조의 HP 27.5％, 공격력 27.5％ 증가. [c][01a310]연소[-][/c] 효과를 무효화하고 [c][01a310]연소[-][/c] 상태의 적으로부터 받는 최종 대미지 28％ 감소.\n[c][01a310]연소: [-][/c]\n지속 대미지, 연소 시 1차 대미지를 입히며 연소 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
752013025,용의 후손·조조,적벽ㆍ상,"온고지신. 조조의 HP 28％, 공격력 28％ 증가. [c][01a310]연소[-][/c] 효과를 무효화하고 [c][01a310]연소[-][/c] 상태의 적으로부터 받는 최종 대미지 28％ 감소.\n[c][01a310]연소: [-][/c]\n지속 대미지, 연소 시 1차 대미지를 입히며 연소 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
752013031,용의 후손·조조,청공검,"청공검의 검기로 전장 지배. 아군 소녀가 스킬을 발동할 때 공격받은 적에게 100% 확률로 3라운드 동안, 공격력 81％의 [c][01a310]연소[-][/c] 대미지 부여.\n[c][01a310]연소: [-][/c]\n지속 대미지, 연소 시 1차 대미지를 입히며 연소 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
752013032,용의 후손·조조,청공검,"청공검의 검기로 전장 지배. 아군 소녀가 스킬을 발동할 때 공격받은 적에게 100% 확률로 3라운드 동안, 공격력 82％의 [c][01a310]연소[-][/c] 대미지 부여.\n[c][01a310]연소: [-][/c]\n지속 대미지, 연소 시 1차 대미지를 입히며 연소 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
752013033,용의 후손·조조,청공검,"청공검의 검기로 전장 지배. 아군 소녀가 스킬을 발동할 때 공격받은 적에게 100% 확률로 3라운드 동안, 공격력 84％의 [c][01a310]연소[-][/c] 대미지 부여.\n[c][01a310]연소: [-][/c]\n지속 대미지, 연소 시 1차 대미지를 입히며 연소 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
752013034,용의 후손·조조,청공검,"청공검의 검기로 전장 지배. 아군 소녀가 스킬을 발동할 때 공격받은 적에게 100% 확률로 3라운드 동안, 공격력 86％의 [c][01a310]연소[-][/c] 대미지 부여.\n[c][01a310]연소: [-][/c]\n지속 대미지, 연소 시 1차 대미지를 입히며 연소 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
752013035,용의 후손·조조,청공검,"청공검의 검기로 전장 지배. 아군 소녀가 스킬을 발동할 때 공격받은 적에게 100% 확률로 3라운드 동안, 공격력 88％의 [c][01a310]연소[-][/c] 대미지 부여.\n[c][01a310]연소: [-][/c]\n지속 대미지, 연소 시 1차 대미지를 입히며 연소 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
752013041,용의 후손·조조,하늘을 저버리는 자,"천하를 저버리는 세계를 뒤흔들 각오. 전장에 있는 소녀가 [c][01a310]연소[-][/c] 상태일 경우, 3라운드 동안 자신의 공격력 5.5%, 면역력 5% 증가. [c][01a310]연소[-][/c] 대상이 아군일 경우, 80%의 확률로 해당 [c][01a310]연소[-][/c] 대미지를 1라운드 감소, [c][01a310]연소[-][/c] 대상이 적일 경우, 80%의 확률로 해당 [c][01a310]연소[-][/c] 대미지를 1라운드 추가.\n[c][01a310]연소: [-][/c]\n지속 대미지, 연소 시 1차 대미지를 입히며 연소 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
752013042,용의 후손·조조,하늘을 저버리는 자,"천하를 저버리는 세계를 뒤흔들 각오. 전장에 있는 소녀가 [c][01a310]연소[-][/c] 상태일 경우, 3라운드 동안 자신의 공격력 5.5%, 면역력 5% 증가. [c][01a310]연소[-][/c] 대상이 아군일 경우, 85%의 확률로 해당 [c][01a310]연소[-][/c] 대미지를 1라운드 감소, [c][01a310]연소[-][/c] 대상이 적일 경우, 85%의 확률로 해당 [c][01a310]연소[-][/c] 대미지를 1라운드 추가.\n[c][01a310]연소: [-][/c]\n지속 대미지, 연소 시 1차 대미지를 입히며 연소 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
