id,name,水鏡深戀淨靈皮膚,type,pos,qlt,star,item_lv,price,base1,base2,base3,skill_id,ex_skill,group,job,act,form,suit_name,suit1,suit2,suit3,suit_skills,icon,formula,need_formula,treasure_upgrade,treasure_all_upgrade,treasure_refresh,treasure_lock_up,treasure_max,treasure_weight,artifact_exp,artifact_upg,artifact_next,initial_artifact,power,partner_model,avatar,fx_index,get_ways
6493,-1,-1,11,6,6,3,33,800000,atkP#0.135,spd#28,,,,2,,decDmg#180,,,,,,,6493,,,,,,,,,15120,5760,6494,6491,1180,,,,
6494,-1,-1,11,6,6,4,34,900000,atkP#0.15,spd#32,,,,2,,decDmg#180,,,,,,,6494,,,,,,,,,20880,5760,6495,6491,1340,,,,
6495,-1,-1,11,6,6,5,35,1000000,atkP#0.165,spd#36,,,,2,,decDmg#180,,,,,,,6495,,,,,,,,,26640,5760,6496,6491,1500,,,,
6496,-1,-1,11,6,6,6,36,1100000,atkP#0.18,spd#40,,,,2,,decDmg#180,,,,,,,6496,,,,,,,,,32400,,,6491,1660,,,,
6497,-1,-1,11,6,6,1,31,600000,atkP#0.12,hpP#0.105,,649101,,,,,,,,,,,6497,,,,,,,,,3600,5760,6498,6497,860,,,,
6498,-1,-1,11,6,6,2,32,700000,atkP#0.14,hpP#0.12,,649201,,,,,,,,,,,6498,,,,,,,,,9360,5760,6499,6497,1020,,,,
6499,-1,-1,11,6,6,3,33,800000,atkP#0.16,hpP#0.135,,649301,,,,,,,,,,,6499,,,,,,,,,15120,5760,6500,6497,1180,,,,
6500,-1,-1,11,6,6,4,34,900000,atkP#0.18,hpP#0.15,,649401,,,,,,,,,,,6500,,,,,,,,,20880,5760,6501,6497,1340,,,,
6501,-1,-1,11,6,6,5,35,1000000,atkP#0.20,hpP#0.165,,649501,,,,,,,,,,,6501,,,,,,,,,26640,5760,6502,6497,1500,,,,
6502,-1,-1,11,6,6,6,36,1100000,atkP#0.22,hpP#0.18,,649601,,,,,,,,,,,6502,,,,,,,,,32400,,,6497,1660,,,,
6503,-1,-1,11,6,6,1,31,600000,fs#0.4,atk#1200,,,,1,,hpP#0.18,,,,,,,6503,,,,,,,,,3600,5760,6504,6503,860,,,,
6504,-1,-1,11,6,6,2,32,700000,fs#0.5,atk#1500,,,,1,,hpP#0.18,,,,,,,6504,,,,,,,,,9360,5760,6505,6503,1020,,,,
6505,-1,-1,11,6,6,3,33,800000,fs#0.6,atk#1800,,,,1,,hpP#0.18,,,,,,,6505,,,,,,,,,15120,5760,6506,6503,1180,,,,
6506,-1,-1,11,6,6,4,34,900000,fs#0.7,atk#2100,,,,1,,hpP#0.18,,,,,,,6506,,,,,,,,,20880,5760,6507,6503,1340,,,,
6507,-1,-1,11,6,6,5,35,1000000,fs#0.8,atk#2400,,,,1,,hpP#0.18,,,,,,,6507,,,,,,,,,26640,5760,6508,6503,1500,,,,
6508,-1,-1,11,6,6,6,36,1100000,fs#0.9,atk#2700,,,,1,,hpP#0.18,,,,,,,6508,,,,,,,,,32400,,,6503,1660,,,,
6509,-1,-1,11,6,6,1,31,600000,ms#0.4,atk#1200,,,,1,,atkP#0.14,,,,,,,6509,,,,,,,,,3600,5760,6510,6509,860,,,,
6510,-1,-1,11,6,6,2,32,700000,ms#0.5,atk#1500,,,,1,,atkP#0.14,,,,,,,6510,,,,,,,,,9360,5760,6511,6509,1020,,,,
6511,-1,-1,11,6,6,3,33,800000,ms#0.6,atk#1800,,,,1,,atkP#0.14,,,,,,,6511,,,,,,,,,15120,5760,6512,6509,1180,,,,
6512,-1,-1,11,6,6,4,34,900000,ms#0.7,atk#2100,,,,1,,atkP#0.14,,,,,,,6512,,,,,,,,,20880,5760,6513,6509,1340,,,,
6513,-1,-1,11,6,6,5,35,1000000,ms#0.8,atk#2400,,,,1,,atkP#0.14,,,,,,,6513,,,,,,,,,26640,5760,6514,6509,1500,,,,
6514,-1,-1,11,6,6,6,36,1100000,ms#0.9,atk#2700,,,,1,,atkP#0.14,,,,,,,6514,,,,,,,,,32400,,,6509,1660,,,,
6515,-1,-1,11,6,6,1,31,600000,zs#0.4,atk#1200,,,,2,,hpP#0.18,,,,,,,6515,,,,,,,,,3600,5760,6516,6515,860,,,,
6516,-1,-1,11,6,6,2,32,700000,zs#0.5,atk#1500,,,,2,,hpP#0.18,,,,,,,6516,,,,,,,,,9360,5760,6517,6515,1020,,,,
6517,-1,-1,11,6,6,3,33,800000,zs#0.6,atk#1800,,,,2,,hpP#0.18,,,,,,,6517,,,,,,,,,15120,5760,6518,6515,1180,,,,
6518,-1,-1,11,6,6,4,34,900000,zs#0.7,atk#2100,,,,2,,hpP#0.18,,,,,,,6518,,,,,,,,,20880,5760,6519,6515,1340,,,,
6519,-1,-1,11,6,6,5,35,1000000,zs#0.8,atk#2400,,,,2,,hpP#0.18,,,,,,,6519,,,,,,,,,26640,5760,6520,6515,1500,,,,
6520,-1,-1,11,6,6,6,36,1100000,zs#0.9,atk#2700,,,,2,,hpP#0.18,,,,,,,6520,,,,,,,,,32400,,,6515,1660,,,,
6521,-1,-1,11,6,6,1,31,600000,ck#0.4,atk#1200,,,,2,,atkP#0.14,,,,,,,6521,,,,,,,,,3600,5760,6522,6521,860,,,,
6522,-1,-1,11,6,6,2,32,700000,ck#0.5,atk#1500,,,,2,,atkP#0.14,,,,,,,6522,,,,,,,,,9360,5760,6523,6521,1020,,,,
6523,-1,-1,11,6,6,3,33,800000,ck#0.6,atk#1800,,,,2,,atkP#0.14,,,,,,,6523,,,,,,,,,15120,5760,6524,6521,1180,,,,
6524,-1,-1,11,6,6,4,34,900000,ck#0.7,atk#2100,,,,2,,atkP#0.14,,,,,,,6524,,,,,,,,,20880,5760,6525,6521,1340,,,,
6525,-1,-1,11,6,6,5,35,1000000,ck#0.8,atk#2400,,,,2,,atkP#0.14,,,,,,,6525,,,,,,,,,26640,5760,6526,6521,1500,,,,
6526,-1,-1,11,6,6,6,36,1100000,ck#0.9,atk#2700,,,,2,,atkP#0.14,,,,,,,6526,,,,,,,,,32400,,,6521,1660,,,,
6527,-1,-1,11,6,6,1,31,600000,yx#0.4,atk#1200,,,,2,,crit#300,,,,,,,6527,,,,,,,,,3600,5760,6528,6527,860,,,,
6528,-1,-1,11,6,6,2,32,700000,yx#0.5,atk#1500,,,,2,,crit#300,,,,,,,6528,,,,,,,,,9360,5760,6529,6527,1020,,,,
6529,-1,-1,11,6,6,3,33,800000,yx#0.6,atk#1800,,,,2,,crit#300,,,,,,,6529,,,,,,,,,15120,5760,6530,6527,1180,,,,
6530,-1,-1,11,6,6,4,34,900000,yx#0.7,atk#2100,,,,2,,crit#300,,,,,,,6530,,,,,,,,,20880,5760,6531,6527,1340,,,,
6531,-1,-1,11,6,6,5,35,1000000,yx#0.8,atk#2400,,,,2,,crit#300,,,,,,,6531,,,,,,,,,26640,5760,6532,6527,1500,,,,
6532,-1,-1,11,6,6,6,36,1100000,yx#0.9,atk#2700,,,,2,,crit#300,,,,,,,6532,,,,,,,,,32400,,,6527,1660,,,,
6533,-1,-1,11,6,6,1,31,600000,fs#0.4,atk#1200,,,,3,,hpP#0.18,,,,,,,6533,,,,,,,,,3600,5760,6534,6533,860,,,,
6534,-1,-1,11,6,6,2,32,700000,fs#0.5,atk#1500,,,,3,,hpP#0.18,,,,,,,6534,,,,,,,,,9360,5760,6535,6533,1020,,,,
6535,-1,-1,11,6,6,3,33,800000,fs#0.6,atk#1800,,,,3,,hpP#0.18,,,,,,,6535,,,,,,,,,15120,5760,6536,6533,1180,,,,
6536,-1,-1,11,6,6,4,34,900000,fs#0.7,atk#2100,,,,3,,hpP#0.18,,,,,,,6536,,,,,,,,,20880,5760,6537,6533,1340,,,,
6537,-1,-1,11,6,6,5,35,1000000,fs#0.8,atk#2400,,,,3,,hpP#0.18,,,,,,,6537,,,,,,,,,26640,5760,6538,6533,1500,,,,
6538,-1,-1,11,6,6,6,36,1100000,fs#0.9,atk#2700,,,,3,,hpP#0.18,,,,,,,6538,,,,,,,,,32400,,,6533,1660,,,,
6539,-1,-1,11,6,6,1,31,600000,ms#0.4,atk#1200,,,,3,,atkP#0.14,,,,,,,6539,,,,,,,,,3600,5760,6540,6539,860,,,,
6540,-1,-1,11,6,6,2,32,700000,ms#0.5,atk#1500,,,,3,,atkP#0.14,,,,,,,6540,,,,,,,,,9360,5760,6541,6539,1020,,,,
6541,-1,-1,11,6,6,3,33,800000,ms#0.6,atk#1800,,,,3,,atkP#0.14,,,,,,,6541,,,,,,,,,15120,5760,6542,6539,1180,,,,
6542,-1,-1,11,6,6,4,34,900000,ms#0.7,atk#2100,,,,3,,atkP#0.14,,,,,,,6542,,,,,,,,,20880,5760,6543,6539,1340,,,,
6543,-1,-1,11,6,6,5,35,1000000,ms#0.8,atk#2400,,,,3,,atkP#0.14,,,,,,,6543,,,,,,,,,26640,5760,6544,6539,1500,,,,
6544,-1,-1,11,6,6,6,36,1100000,ms#0.9,atk#2700,,,,3,,atkP#0.14,,,,,,,6544,,,,,,,,,32400,,,6539,1660,,,,
6545,-1,-1,11,6,6,1,31,600000,zs#0.4,atk#1200,,,,4,,hpP#0.18,,,,,,,6545,,,,,,,,,3600,5760,6546,6545,860,,,,
6546,-1,-1,11,6,6,2,32,700000,zs#0.5,atk#1500,,,,4,,hpP#0.18,,,,,,,6546,,,,,,,,,9360,5760,6547,6545,1020,,,,
6547,-1,-1,11,6,6,3,33,800000,zs#0.6,atk#1800,,,,4,,hpP#0.18,,,,,,,6547,,,,,,,,,15120,5760,6548,6545,1180,,,,
6548,-1,-1,11,6,6,4,34,900000,zs#0.7,atk#2100,,,,4,,hpP#0.18,,,,,,,6548,,,,,,,,,20880,5760,6549,6545,1340,,,,
6549,-1,-1,11,6,6,5,35,1000000,zs#0.8,atk#2400,,,,4,,hpP#0.18,,,,,,,6549,,,,,,,,,26640,5760,6550,6545,1500,,,,
6550,-1,-1,11,6,6,6,36,1100000,zs#0.9,atk#2700,,,,4,,hpP#0.18,,,,,,,6550,,,,,,,,,32400,,,6545,1660,,,,
6551,-1,-1,11,6,6,1,31,600000,ck#0.4,atk#1200,,,,4,,atkP#0.14,,,,,,,6551,,,,,,,,,3600,5760,6552,6551,860,,,,
6552,-1,-1,11,6,6,2,32,700000,ck#0.5,atk#1500,,,,4,,atkP#0.14,,,,,,,6552,,,,,,,,,9360,5760,6553,6551,1020,,,,
6553,-1,-1,11,6,6,3,33,800000,ck#0.6,atk#1800,,,,4,,atkP#0.14,,,,,,,6553,,,,,,,,,15120,5760,6554,6551,1180,,,,
6554,-1,-1,11,6,6,4,34,900000,ck#0.7,atk#2100,,,,4,,atkP#0.14,,,,,,,6554,,,,,,,,,20880,5760,6555,6551,1340,,,,
6555,-1,-1,11,6,6,5,35,1000000,ck#0.8,atk#2400,,,,4,,atkP#0.14,,,,,,,6555,,,,,,,,,26640,5760,6556,6551,1500,,,,
6556,-1,-1,11,6,6,6,36,1100000,ck#0.9,atk#2700,,,,4,,atkP#0.14,,,,,,,6556,,,,,,,,,32400,,,6551,1660,,,,
6557,-1,-1,11,6,6,1,31,600000,yx#0.4,atk#1200,,,,4,,crit#300,,,,,,,6557,,,,,,,,,3600,5760,6558,6557,860,,,,
6558,-1,-1,11,6,6,2,32,700000,yx#0.5,atk#1500,,,,4,,crit#300,,,,,,,6558,,,,,,,,,9360,5760,6559,6557,1020,,,,
6559,-1,-1,11,6,6,3,33,800000,yx#0.6,atk#1800,,,,4,,crit#300,,,,,,,6559,,,,,,,,,15120,5760,6560,6557,1180,,,,
6560,-1,-1,11,6,6,4,34,900000,yx#0.7,atk#2100,,,,4,,crit#300,,,,,,,6560,,,,,,,,,20880,5760,6561,6557,1340,,,,
6561,-1,-1,11,6,6,5,35,1000000,yx#0.8,atk#2400,,,,4,,crit#300,,,,,,,6561,,,,,,,,,26640,5760,6562,6557,1500,,,,
6562,-1,-1,11,6,6,6,36,1100000,yx#0.9,atk#2700,,,,4,,crit#300,,,,,,,6562,,,,,,,,,32400,,,6557,1660,,,,
6563,-1,-1,11,6,6,1,31,600000,ms#0.4,atk#1200,,,,4,,atkP#0.14,,,,,,,6563,,,,,,,,,3600,5760,6564,6563,860,,,,
6564,-1,-1,11,6,6,2,32,700000,ms#0.5,atk#1500,,,,4,,atkP#0.14,,,,,,,6564,,,,,,,,,9360,5760,6565,6563,1020,,,,
6565,-1,-1,11,6,6,3,33,800000,ms#0.6,atk#1800,,,,4,,atkP#0.14,,,,,,,6565,,,,,,,,,15120,5760,6566,6563,1180,,,,
6566,-1,-1,11,6,6,4,34,900000,ms#0.7,atk#2100,,,,4,,atkP#0.14,,,,,,,6566,,,,,,,,,20880,5760,6567,6563,1340,,,,
6567,-1,-1,11,6,6,5,35,1000000,ms#0.8,atk#2400,,,,4,,atkP#0.14,,,,,,,6567,,,,,,,,,26640,5760,6568,6563,1500,,,,
6568,-1,-1,11,6,6,6,36,1100000,ms#0.9,atk#2700,,,,4,,atkP#0.14,,,,,,,6568,,,,,,,,,32400,,,6563,1660,,,,
6569,-1,-1,11,6,6,1,31,600000,zs#0.4,trueAtk#80,,,,6,,hpP#0.18,,,,,,,6569,,,,,,,,,3600,5760,6570,6569,860,,,,
6570,-1,-1,11,6,6,2,32,700000,zs#0.5,trueAtk#100,,,,6,,hpP#0.18,,,,,,,6570,,,,,,,,,9360,5760,6571,6569,1020,,,,
6571,-1,-1,11,6,6,3,33,800000,zs#0.6,trueAtk#120,,,,6,,hpP#0.18,,,,,,,6571,,,,,,,,,15120,5760,6572,6569,1180,,,,
6572,-1,-1,11,6,6,4,34,900000,zs#0.7,trueAtk#140,,,,6,,hpP#0.18,,,,,,,6572,,,,,,,,,20880,5760,6573,6569,1340,,,,
6573,-1,-1,11,6,6,5,35,1000000,zs#0.8,trueAtk#160,,,,6,,hpP#0.18,,,,,,,6573,,,,,,,,,26640,5760,6574,6569,1500,,,,
6574,-1,-1,11,6,6,6,36,1100000,zs#0.9,trueAtk#180,,,,6,,hpP#0.18,,,,,,,6574,,,,,,,,,32400,,,6569,1660,,,,
6575,-1,-1,11,6,6,1,31,600000,ck#0.4,trueAtk#80,,,,6,,atkP#0.14,,,,,,,6575,,,,,,,,,3600,5760,6576,6575,860,,,,
6576,-1,-1,11,6,6,2,32,700000,ck#0.5,trueAtk#100,,,,6,,atkP#0.14,,,,,,,6576,,,,,,,,,9360,5760,6577,6575,1020,,,,
6577,-1,-1,11,6,6,3,33,800000,ck#0.6,trueAtk#120,,,,6,,atkP#0.14,,,,,,,6577,,,,,,,,,15120,5760,6578,6575,1180,,,,
6578,-1,-1,11,6,6,4,34,900000,ck#0.7,trueAtk#140,,,,6,,atkP#0.14,,,,,,,6578,,,,,,,,,20880,5760,6579,6575,1340,,,,
6579,-1,-1,11,6,6,5,35,1000000,ck#0.8,trueAtk#160,,,,6,,atkP#0.14,,,,,,,6579,,,,,,,,,26640,5760,6580,6575,1500,,,,
6580,-1,-1,11,6,6,6,36,1100000,ck#0.9,trueAtk#180,,,,6,,atkP#0.14,,,,,,,6580,,,,,,,,,32400,,,6575,1660,,,,
6581,-1,-1,11,6,6,1,31,600000,yx#0.4,trueAtk#80,,,,6,,crit#300,,,,,,,6581,,,,,,,,,3600,5760,6582,6581,860,,,,
6582,-1,-1,11,6,6,2,32,700000,yx#0.5,trueAtk#100,,,,6,,crit#300,,,,,,,6582,,,,,,,,,9360,5760,6583,6581,1020,,,,
6583,-1,-1,11,6,6,3,33,800000,yx#0.6,trueAtk#120,,,,6,,crit#300,,,,,,,6583,,,,,,,,,15120,5760,6584,6581,1180,,,,
6584,-1,-1,11,6,6,4,34,900000,yx#0.7,trueAtk#140,,,,6,,crit#300,,,,,,,6584,,,,,,,,,20880,5760,6585,6581,1340,,,,
6585,-1,-1,11,6,6,5,35,1000000,yx#0.8,trueAtk#160,,,,6,,crit#300,,,,,,,6585,,,,,,,,,26640,5760,6586,6581,1500,,,,
6586,-1,-1,11,6,6,6,36,1100000,yx#0.9,trueAtk#180,,,,6,,crit#300,,,,,,,6586,,,,,,,,,32400,,,6581,1660,,,,
6587,-1,-1,11,6,6,1,31,600000,fs#0.4,trueAtk#80,,,,6,,hpP#0.18,,,,,,,6587,,,,,,,,,3600,5760,6588,6587,860,,,,
6588,-1,-1,11,6,6,2,32,700000,fs#0.5,trueAtk#100,,,,6,,hpP#0.18,,,,,,,6588,,,,,,,,,9360,5760,6589,6587,1020,,,,
6589,-1,-1,11,6,6,3,33,800000,fs#0.6,trueAtk#120,,,,6,,hpP#0.18,,,,,,,6589,,,,,,,,,15120,5760,6590,6587,1180,,,,
6590,-1,-1,11,6,6,4,34,900000,fs#0.7,trueAtk#140,,,,6,,hpP#0.18,,,,,,,6590,,,,,,,,,20880,5760,6591,6587,1340,,,,
6591,-1,-1,11,6,6,5,35,1000000,fs#0.8,trueAtk#160,,,,6,,hpP#0.18,,,,,,,6591,,,,,,,,,26640,5760,6592,6587,1500,,,,
6592,-1,-1,11,6,6,6,36,1100000,fs#0.9,trueAtk#180,,,,6,,hpP#0.18,,,,,,,6592,,,,,,,,,32400,,,6587,1660,,,,
6593,-1,-1,11,6,6,1,31,600000,ms#0.4,trueAtk#80,,,,6,,atkP#0.14,,,,,,,6593,,,,,,,,,3600,5760,6594,6593,860,,,,
6594,-1,-1,11,6,6,2,32,700000,ms#0.5,trueAtk#100,,,,6,,atkP#0.14,,,,,,,6594,,,,,,,,,9360,5760,6595,6593,1020,,,,
6595,-1,-1,11,6,6,3,33,800000,ms#0.6,trueAtk#120,,,,6,,atkP#0.14,,,,,,,6595,,,,,,,,,15120,5760,6596,6593,1180,,,,
6596,-1,-1,11,6,6,4,34,900000,ms#0.7,trueAtk#140,,,,6,,atkP#0.14,,,,,,,6596,,,,,,,,,20880,5760,6597,6593,1340,,,,
6597,-1,-1,11,6,6,5,35,1000000,ms#0.8,trueAtk#160,,,,6,,atkP#0.14,,,,,,,6597,,,,,,,,,26640,5760,6598,6593,1500,,,,
6598,-1,-1,11,6,6,6,36,1100000,ms#0.9,trueAtk#180,,,,6,,atkP#0.14,,,,,,,6598,,,,,,,,,32400,,,6593,1660,,,,
6599,-1,-1,11,6,6,1,31,600000,zs#0.4,sklP#180,,,,5,,hpP#0.18,,,,,,,6599,,,,,,,,,3600,5760,6600,6599,860,,,,
6600,-1,-1,11,6,6,2,32,700000,zs#0.5,sklP#220,,,,5,,hpP#0.18,,,,,,,6600,,,,,,,,,9360,5760,6601,6599,1020,,,,
6601,-1,-1,11,6,6,3,33,800000,zs#0.6,sklP#260,,,,5,,hpP#0.18,,,,,,,6601,,,,,,,,,15120,5760,6602,6599,1180,,,,
6602,-1,-1,11,6,6,4,34,900000,zs#0.7,sklP#300,,,,5,,hpP#0.18,,,,,,,6602,,,,,,,,,20880,5760,6603,6599,1340,,,,
6603,-1,-1,11,6,6,5,35,1000000,zs#0.8,sklP#350,,,,5,,hpP#0.18,,,,,,,6603,,,,,,,,,26640,5760,6604,6599,1500,,,,
6604,-1,-1,11,6,6,6,36,1100000,zs#0.9,sklP#400,,,,5,,hpP#0.18,,,,,,,6604,,,,,,,,,32400,,,6599,1660,,,,
6605,-1,-1,11,6,6,1,31,600000,ck#0.4,sklP#180,,,,5,,atkP#0.14,,,,,,,6605,,,,,,,,,3600,5760,6606,6605,860,,,,
6606,-1,-1,11,6,6,2,32,700000,ck#0.5,sklP#220,,,,5,,atkP#0.14,,,,,,,6606,,,,,,,,,9360,5760,6607,6605,1020,,,,
6607,-1,-1,11,6,6,3,33,800000,ck#0.6,sklP#260,,,,5,,atkP#0.14,,,,,,,6607,,,,,,,,,15120,5760,6608,6605,1180,,,,
6608,-1,-1,11,6,6,4,34,900000,ck#0.7,sklP#300,,,,5,,atkP#0.14,,,,,,,6608,,,,,,,,,20880,5760,6609,6605,1340,,,,
6609,-1,-1,11,6,6,5,35,1000000,ck#0.8,sklP#350,,,,5,,atkP#0.14,,,,,,,6609,,,,,,,,,26640,5760,6610,6605,1500,,,,
6610,-1,-1,11,6,6,6,36,1100000,ck#0.9,sklP#400,,,,5,,atkP#0.14,,,,,,,6610,,,,,,,,,32400,,,6605,1660,,,,
6611,-1,-1,11,6,6,1,31,600000,yx#0.4,sklP#180,,,,5,,crit#300,,,,,,,6611,,,,,,,,,3600,5760,6612,6611,860,,,,
6612,-1,-1,11,6,6,2,32,700000,yx#0.5,sklP#220,,,,5,,crit#300,,,,,,,6612,,,,,,,,,9360,5760,6613,6611,1020,,,,
6613,-1,-1,11,6,6,3,33,800000,yx#0.6,sklP#260,,,,5,,crit#300,,,,,,,6613,,,,,,,,,15120,5760,6614,6611,1180,,,,
6614,-1,-1,11,6,6,4,34,900000,yx#0.7,sklP#300,,,,5,,crit#300,,,,,,,6614,,,,,,,,,20880,5760,6615,6611,1340,,,,
6615,-1,-1,11,6,6,5,35,1000000,yx#0.8,sklP#350,,,,5,,crit#300,,,,,,,6615,,,,,,,,,26640,5760,6616,6611,1500,,,,
6616,-1,-1,11,6,6,6,36,1100000,yx#0.9,sklP#400,,,,5,,crit#300,,,,,,,6616,,,,,,,,,32400,,,6611,1660,,,,
6617,-1,-1,11,6,6,1,31,600000,fs#0.4,sklP#180,,,,5,,hpP#0.18,,,,,,,6617,,,,,,,,,3600,5760,6618,6617,860,,,,
6618,-1,-1,11,6,6,2,32,700000,fs#0.5,sklP#220,,,,5,,hpP#0.18,,,,,,,6618,,,,,,,,,9360,5760,6619,6617,1020,,,,
6619,-1,-1,11,6,6,3,33,800000,fs#0.6,sklP#260,,,,5,,hpP#0.18,,,,,,,6619,,,,,,,,,15120,5760,6620,6617,1180,,,,
6620,-1,-1,11,6,6,4,34,900000,fs#0.7,sklP#300,,,,5,,hpP#0.18,,,,,,,6620,,,,,,,,,20880,5760,6621,6617,1340,,,,
6621,-1,-1,11,6,6,5,35,1000000,fs#0.8,sklP#350,,,,5,,hpP#0.18,,,,,,,6621,,,,,,,,,26640,5760,6622,6617,1500,,,,
6622,-1,-1,11,6,6,6,36,1100000,fs#0.9,sklP#400,,,,5,,hpP#0.18,,,,,,,6622,,,,,,,,,32400,,,6617,1660,,,,
6623,-1,-1,11,6,6,1,31,600000,ms#0.4,sklP#180,,,,5,,atkP#0.14,,,,,,,6623,,,,,,,,,3600,5760,6624,6623,860,,,,
6624,-1,-1,11,6,6,2,32,700000,ms#0.5,sklP#220,,,,5,,atkP#0.14,,,,,,,6624,,,,,,,,,9360,5760,6625,6623,1020,,,,
6625,-1,-1,11,6,6,3,33,800000,ms#0.6,sklP#260,,,,5,,atkP#0.14,,,,,,,6625,,,,,,,,,15120,5760,6626,6623,1180,,,,
6626,-1,-1,11,6,6,4,34,900000,ms#0.7,sklP#300,,,,5,,atkP#0.14,,,,,,,6626,,,,,,,,,20880,5760,6627,6623,1340,,,,
6627,-1,-1,11,6,6,5,35,1000000,ms#0.8,sklP#350,,,,5,,atkP#0.14,,,,,,,6627,,,,,,,,,26640,5760,6628,6623,1500,,,,
6628,-1,-1,11,6,6,6,36,1100000,ms#0.9,sklP#400,,,,5,,atkP#0.14,,,,,,,6628,,,,,,,,,32400,,,6623,1660,,,,
6629,-1,-1,11,6,6,1,31,600000,atkP#0.105,crit#150,,,,1,,hpP#0.18,,,,,,,6629,,,,,,,,,3600,5760,6630,6629,860,,,,
6630,-1,-1,11,6,6,2,32,700000,atkP#0.12,crit#180,,,,1,,hpP#0.18,,,,,,,6630,,,,,,,,,9360,5760,6631,6629,1020,,,,
6631,-1,-1,11,6,6,3,33,800000,atkP#0.135,crit#210,,,,1,,hpP#0.18,,,,,,,6631,,,,,,,,,15120,5760,6632,6629,1180,,,,
6632,-1,-1,11,6,6,4,34,900000,atkP#0.15,crit#240,,,,1,,hpP#0.18,,,,,,,6632,,,,,,,,,20880,5760,6633,6629,1340,,,,
6633,-1,-1,11,6,6,5,35,1000000,atkP#0.165,crit#270,,,,1,,hpP#0.18,,,,,,,6633,,,,,,,,,26640,5760,6634,6629,1500,,,,
6634,-1,-1,11,6,6,6,36,1100000,atkP#0.18,crit#300,,,,1,,hpP#0.18,,,,,,,6634,,,,,,,,,32400,,,6629,1660,,,,
6635,-1,-1,11,6,6,1,31,600000,atkP#0.105,hit#150,,,,1,,unfree#250,,,,,,,6635,,,,,,,,,3600,5760,6636,6635,860,,,,
6636,-1,-1,11,6,6,2,32,700000,atkP#0.12,hit#180,,,,1,,unfree#250,,,,,,,6636,,,,,,,,,9360,5760,6637,6635,1020,,,,
6637,-1,-1,11,6,6,3,33,800000,atkP#0.135,hit#210,,,,1,,unfree#250,,,,,,,6637,,,,,,,,,15120,5760,6638,6635,1180,,,,
6638,-1,-1,11,6,6,4,34,900000,atkP#0.15,hit#240,,,,1,,unfree#250,,,,,,,6638,,,,,,,,,20880,5760,6639,6635,1340,,,,
6639,-1,-1,11,6,6,5,35,1000000,atkP#0.165,hit#270,,,,1,,unfree#250,,,,,,,6639,,,,,,,,,26640,5760,6640,6635,1500,,,,
6640,-1,-1,11,6,6,6,36,1100000,atkP#0.18,hit#300,,,,1,,unfree#250,,,,,,,6640,,,,,,,,,32400,,,6635,1660,,,,
6641,-1,-1,11,6,6,1,31,600000,decDmg#150,hpP#0.09,,,,1,,free#250,,,,,,,6641,,,,,,,,,3600,5760,6642,6641,860,,,,
6642,-1,-1,11,6,6,2,32,700000,decDmg#180,hpP#0.1,,,,1,,free#250,,,,,,,6642,,,,,,,,,9360,5760,6643,6641,1020,,,,
6643,-1,-1,11,6,6,3,33,800000,decDmg#210,hpP#0.11,,,,1,,free#250,,,,,,,6643,,,,,,,,,15120,5760,6644,6641,1180,,,,
6644,-1,-1,11,6,6,4,34,900000,decDmg#240,hpP#0.12,,,,1,,free#250,,,,,,,6644,,,,,,,,,20880,5760,6645,6641,1340,,,,
6645,-1,-1,11,6,6,5,35,1000000,decDmg#270,hpP#0.13,,,,1,,free#250,,,,,,,6645,,,,,,,,,26640,5760,6646,6641,1500,,,,
6646,-1,-1,11,6,6,6,36,1100000,decDmg#300,hpP#0.14,,,,1,,free#250,,,,,,,6646,,,,,,,,,32400,,,6641,1660,,,,
6647,-1,-1,11,6,6,1,31,600000,atkP#0.105,crit#150,,,,2,,free#250,,,,,,,6647,,,,,,,,,3600,5760,6648,6647,860,,,,
6648,-1,-1,11,6,6,2,32,700000,atkP#0.12,crit#180,,,,2,,free#250,,,,,,,6648,,,,,,,,,9360,5760,6649,6647,1020,,,,
6649,-1,-1,11,6,6,3,33,800000,atkP#0.135,crit#210,,,,2,,free#250,,,,,,,6649,,,,,,,,,15120,5760,6650,6647,1180,,,,
6650,-1,-1,11,6,6,4,34,900000,atkP#0.15,crit#240,,,,2,,free#250,,,,,,,6650,,,,,,,,,20880,5760,6651,6647,1340,,,,
6651,-1,-1,11,6,6,5,35,1000000,atkP#0.165,crit#270,,,,2,,free#250,,,,,,,6651,,,,,,,,,26640,5760,6652,6647,1500,,,,
6652,-1,-1,11,6,6,6,36,1100000,atkP#0.18,crit#300,,,,2,,free#250,,,,,,,6652,,,,,,,,,32400,,,6647,1660,,,,
6653,-1,-1,11,6,6,1,31,600000,decDmg#150,miss#250,,,,2,,miss#500,,,,,,,6653,,,,,,,,,3600,5760,6654,6653,860,,,,
6654,-1,-1,11,6,6,2,32,700000,decDmg#180,miss#280,,,,2,,miss#500,,,,,,,6654,,,,,,,,,9360,5760,6655,6653,1020,,,,
6655,-1,-1,11,6,6,3,33,800000,decDmg#210,miss#310,,,,2,,miss#500,,,,,,,6655,,,,,,,,,15120,5760,6656,6653,1180,,,,
6656,-1,-1,11,6,6,4,34,900000,decDmg#240,miss#340,,,,2,,miss#500,,,,,,,6656,,,,,,,,,20880,5760,6657,6653,1340,,,,
