id,name,fort_id,fort_finish,next,fort_final,lv,power,battle_id,monsterShow,monsterskin,battle_effect,battle_time,reward,gold,exp_partner,exp_player,dropbox_ids,dropbox_show,dropbox_id_activity,dropbox_show_activity,dropbox_id_activity2,dropbox_show_activity2,dropbox_id_activity3,dropbox_show_activity3,dropbox_id_activity4,dropbox_show_activity4,set_map,stage_img,tips_type,function_id
500,15,48,16,501,48,340,297280,100500,755002|755001|756001|756004|756004|755001,,,10,3#79800|1#41400|9#106800|956001#50,1#88,9#156,3#106,100500|100999,940011|1064|2064|3064|4064|1052|2052|3052|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|2041|3041|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_23_1,stage_img_35,,
501,1,49,16,502,0,340,0,100501,752008|754009|754007|752002|754001|752002,,,10,3#80400|1#42000|9#107400,1#89,9#157,3#107,100501|100999,1064|1052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_20_1,stage_img_35,,
502,2,49,16,503,0,342,297280,100502,752008|752010|752007|752002|752002|752002,,,10,3#80400|1#42000|9#107400,1#89,9#157,3#107,100502|100999,2064|2052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|2041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_20_1,stage_img_32,,
503,3,49,16,504,0,344,297280,100503,751009|751009|752002|752002|752002|752002,,,10,3#80400|1#42000|9#107400,1#89,9#157,3#107,100503|100999,3064|3052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|3041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_20_1,stage_img_33,,
504,4,49,16,505,0,346,297280,100504,753010|754010|754010|753009|753009|753009,,,10,3#80400|1#42000|9#107400,1#89,9#157,3#107,100504|100999,4064|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_20_1,stage_img_34,,
505,5,49,16,506,0,348,297280,100505,753009|753010|753009|753009|753009|753009,,,10,3#80400|1#42000|9#107400|1065#1,1#89,9#157,3#107,100505|100999,940012|1064|2064|3064|4064|1052|2052|3052|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|2041|3041|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_22_1,stage_img_42,,
506,6,49,16,507,0,350,297280,100506,753001|754006|754006|754006|751007|751007,,,10,3#81000|1#42000|9#108000|2065#1,1#89,9#157,3#107,100506|100999,1064|1052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_22_1,stage_img_43,,
507,7,49,16,508,0,352,297280,100507,753010|753002|753008|753009|753006|753009,,,10,3#81000|1#42000|9#108000|3065#1,1#89,9#157,3#107,100507|100999,2064|2052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|2041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_22_1,stage_img_44,,
508,8,49,16,509,0,354,297280,100508,755002|754005|753008|756001|751010|752007,,,10,3#81000|1#42000|9#108000|4065#1,1#89,9#157,3#107,100508|100999,3064|3052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|3041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_22_1,stage_img_45,,
509,9,49,16,510,0,356,297280,100509,751009|751004|751010|751010|751007|751007,,,10,3#81000|1#42000|9#108000,1#89,9#157,3#107,100509|100999,4064|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_22_1,stage_img_46,,
510,10,49,16,511,0,358,297280,100510,756001|756001|756004|756004|756004|756004,,,10,3#81000|1#42000|9#108000|956001#50,1#89,9#157,3#107,100510|100999,940013|1064|2064|3064|4064|1052|2052|3052|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|2041|3041|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_34_1,stage_img_42,,
511,11,49,16,512,0,360,297280,100511,752009|752009|752009|752009|752009|752009,,,10,3#81600|1#42600|9#108600,1#90,9#158,3#108,100511|100999,1064|1052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_34_1,stage_img_55,,
512,12,49,16,513,0,362,297280,100512,752005|752005|752005|752005|752005|752005,,,10,3#81600|1#42600|9#108600,1#90,9#158,3#108,100512|100999,2064|2052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|2041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_26_1,stage_img_54,,
513,13,49,16,514,0,364,297280,100513,752006|752006|752006|752006|752006|752006,,,10,3#81600|1#42600|9#108600,1#90,9#158,3#108,100513|100999,3064|3052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|3041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_26_1,stage_img_7,,
514,14,49,16,515,0,366,297280,100514,752010|752010|752010|752010|752010|752010,,,10,3#81600|1#42600|9#108600,1#90,9#158,3#108,100514|100999,4064|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_30_1,stage_img_31,,
515,15,49,16,516,49,368,297280,100515,752002|752002|752002|752002|752002|752002,,,10,3#81600|1#42600|9#108600|1065#1,1#90,9#158,3#108,100515|100999,940014|1064|2064|3064|4064|1052|2052|3052|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|2041|3041|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_34_1,stage_img_42,,
516,1,50,16,517,0,368,0,100516,754005|754005|754005|754005|754005|754005,,,10,3#82200|1#42600|9#109200|2065#1,1#90,9#158,3#108,100516|100999,1064|1052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_30_1,stage_img_29,,
517,2,50,16,518,0,371,297280,100517,754006|754006|754006|754006|754006|754006,,,10,3#82200|1#42600|9#109200|3065#1,1#90,9#158,3#108,100517|100999,2064|2052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|2041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_30_1,stage_img_30,,
518,3,50,16,519,0,374,297280,100518,754001|754001|754001|754001|754001|754001,,,10,3#82200|1#42600|9#109200|4065#1,1#90,9#158,3#108,100518|100999,3064|3052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|3041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_28_1,stage_img_9,,
519,4,50,16,520,0,377,297280,100519,754010|754010|754010|754010|754010|754010,,,10,3#82200|1#42600|9#109200,1#90,9#158,3#108,100519|100999,4064|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_21_1,stage_img_7,,
520,5,50,16,521,0,380,297280,100520,754009|754009|754009|754009|754009|754009,,,10,3#82200|1#42600|9#109200|956001#50,1#90,9#158,3#108,100520|100999,940011|1064|2064|3064|4064|1052|2052|3052|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|2041|3041|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_21_1,stage_img_54,,
521,6,50,16,522,0,383,297280,100521,751009|751009|751009|751009|751009|751009,,,10,3#82800|1#43200|9#109800,1#91,9#159,3#109,100521|100999,1064|1052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_32_1,stage_img_55,,
522,7,50,16,523,0,386,297280,100522,751008|751008|751008|751008|751008|751008,,,10,3#82800|1#43200|9#109800,1#91,9#159,3#109,100522|100999,2064|2052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|2041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_26_1,stage_img_23,,
523,8,50,16,524,0,389,297280,100523,751007|751007|751007|751007|751007|751007,,,10,3#82800|1#43200|9#109800,1#91,9#159,3#109,100523|100999,3064|3052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|3041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_31_1,stage_img,,
524,9,50,16,525,0,392,297280,100524,751004|751004|751004|751004|751004|751004,,,10,3#82800|1#43200|9#109800,1#91,9#159,3#109,100524|100999,4064|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_24_1,stage_img_11,,
525,10,50,16,526,0,395,297280,100525,751010|751010|751010|751010|751010|751010,,,10,3#82800|1#43200|9#109800|1065#1,1#91,9#159,3#109,100525|100999,940012|1064|2064|3064|4064|1052|2052|3052|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|2041|3041|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_24_1,stage_img_12,,
526,11,50,16,527,0,398,297280,100526,753001|753001|753001|753001|753001|753001,,,10,3#83400|1#43200|9#110400|2065#1,1#91,9#159,3#109,100526|100999,1064|1052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_24_1,stage_img_13,,
527,12,50,16,528,0,401,297280,100527,753002|753002|753002|753002|753002|753002,,,10,3#83400|1#43200|9#110400|3065#1,1#91,9#159,3#109,100527|100999,2064|2052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|2041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_24_1,stage_img_14,,
528,13,50,16,529,0,404,297280,100528,753008|753008|753008|753008|753008|753008,,,10,3#83400|1#43200|9#110400|4065#1,1#91,9#159,3#109,100528|100999,3064|3052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|3041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_24_1,stage_img_15,,
529,14,50,16,530,0,407,297280,100529,753006|753006|753006|753006|753006|753006,,,10,3#83400|1#43200|9#110400,1#91,9#159,3#109,100529|100999,4064|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_24_1,stage_img_11,,
530,15,50,16,531,0,410,297280,100530,753009|753009|753009|753009|753009|753009,,,10,3#83400|1#43200|9#110400|956001#50,1#91,9#159,3#109,100530|100999,940013|1064|2064|3064|4064|1052|2052|3052|4052|14|6021|6022|6023|6024|6025|956001|24|25|26|27|10|1041|2041|3041|4041|43|69|28,130999,40|255,120999,114,150999,212|213,110999,200,battle_map_24_1,stage_img_13,,
